Unnamed: 0,Date,Suburb,Status,Time,Station,Minimum Temperature,Maximum Temperature,Rainfall,Evaporation,Sunshine,Direction Max Wind Gust,Speed Max Wind Gust,Time Max Wind Gust,NDVI,DW Grass,DW Trees,Soil Moisture,RH Min,Drought Index,NDMI,Slope,Aspect,AntecedentRain14,DrySpellLength
0,2021-01-05,Bailup,ADVICE,18.0,Werribee,18.4,31.1,0.0,-2.0,16.0,0.0,55.0,7.0,0.1431,0.213,0.0655,0.026,17.01,796.0,-0.1762575687088169,6.19695308821145,180.23399706694465,0.29,14
1,2021-01-05,Wooroloo,ADVICE,18.0,Wooroloo,18.4,31.1,0.0,-2.0,16.0,0.0,55.0,7.0,0.1674,0.0573,0.1881,0.026,17.147,792.0,0.0502185298272066,6.217306609268563,151.46236313682653,0.29,14
2,2021-01-05,Wanneroo,ADVICE,2.0,Tamala Park (Mindarie),21.3,31.4,0.0,-4.0,16.0,0.0,51.0,0.0,0.0482,0.0783,0.198,0.0324,18.623,787.0,0.0210397196592989,4.967405833494298,128.66794822779423,0.0,14
3,2021-01-05,Mundaring,EMERGENCY WARNING,17.0,Mundaring,17.3,30.9,0.0,-2.0,16.0,0.0,56.0,7.0,0.529,0.0983,0.216,0.0264,17.696,767.0,0.0690620145290402,5.552548212551451,154.6221968182976,0.58,14
4,2021-01-05,Nowergup,ADVICE,2.0,Tamala Park (Mindarie),21.3,31.4,0.0,-4.0,16.0,0.0,51.0,0.0,0.1858,0.0879,0.1601,0.0324,18.296,787.0,-0.1132383272677889,3.173308089101834,156.19540474367332,0.0,14
5,2021-01-05,Beechina,EMERGENCY WARNING,17.0,Chidlow,18.4,31.1,0.0,-2.0,16.0,0.0,55.0,7.0,0.5777,0.0521,0.2718,0.0238,17.421,790.0,0.0286726862720383,5.26980718971884,175.8986673480789,0.29,14
6,2021-01-06,Beechina,WATCH AND ACT,8.0,Chidlow,20.9,33.0,0.0,-2.0,19.0,22.5,53.0,0.0,0.5955,0.0528,0.2699,0.0234,12.129,791.0,0.0286726862720383,5.26980718971884,175.8986673480789,0.29,14
7,2021-01-06,Mundaring,WATCH AND ACT,8.0,Mundaring,20.5,32.8,0.0,-2.0,19.0,22.5,53.0,0.0,0.5544,0.0993,0.215,0.0259,12.162,769.0,0.0690620145290402,5.552548212551451,154.6221968182976,0.58,14
8,2021-01-06,Naval Base,ADVICE,8.0,Anketell,23.2,32.3,0.0,-4.0,19.0,22.5,50.0,0.0,0.6786,0.0285,0.0858,0.0318,12.988,779.0,0.0258202829565329,5.971109122404065,171.43865684351445,0.0,14
9,2021-01-06,The Spectacles,ADVICE,8.0,Anketell,23.2,32.3,0.0,-4.0,19.0,22.5,50.0,0.0,0.4984,0.1004,0.2097,0.0303,12.552,787.0,0.0866386573386579,3.763588406709642,148.27166388861653,0.0,14
10,2021-01-06,Hope Valley,ADVICE,8.0,Anketell,23.2,32.3,0.0,-4.0,19.0,22.5,50.0,0.0,0.2222,0.0504,0.1825,0.0303,12.806,787.0,-0.0140203097641783,3.563023305833372,206.08202065155857,0.0,14
11,2021-01-06,Gosnells,ADVICE,15.0,Roleystone,21.9,34.1,0.0,-3.0,19.0,22.5,53.0,0.0,0.2679,0.0863,0.1008,0.0279,11.458,790.0,0.0726446793621272,3.8732943094934056,173.74466001730653,0.3,14
12,2021-01-06,Kwinana Beach,ADVICE,8.0,Garden Island Hsf,23.2,32.3,0.0,-4.0,19.0,22.5,50.0,0.0,0.3836,0.0387,0.0361,0.0303,13.284,782.0,0.0285761065960928,3.243255383599457,173.4872216715545,0.0,14
13,2021-01-06,Orelia,ADVICE,8.0,Anketell,23.2,32.3,0.0,-4.0,19.0,22.5,50.0,0.0,0.4927,0.0355,0.1268,0.0303,12.956,780.0,0.0137004700393885,5.248639082330716,183.1255326236011,0.0,14
14,2021-01-06,Postans,ADVICE,8.0,Anketell,23.2,32.3,0.0,-4.0,19.0,22.5,50.0,0.0,0.2278,0.0402,0.0829,0.0303,12.928,787.0,-0.0904034976533865,5.405818413585767,208.47040263218952,0.0,14
15,2021-01-06,Rockingham,ADVICE,10.0,Garden Island Hsf,23.2,32.3,0.0,-4.0,19.0,22.5,50.0,0.0,0.2872,0.0382,0.0418,0.0428,15.902,773.0,0.0606485383350027,2.6092460669114166,169.37225332982587,0.0,14
16,2021-01-06,Maddington,ADVICE,15.0,Maida Vale,21.9,34.1,0.0,-3.0,19.0,22.5,53.0,0.0,0.1181,0.0329,0.0267,0.0279,11.474,790.0,-0.0530242269884079,3.3696941719561435,181.2737490069549,0.3,14
17,2021-01-07,Rockingham,ADVICE,9.0,Garden Island Hsf,23.3,34.1,0.0,-4.0,16.0,45.0,49.0,0.0,0.2872,0.0378,0.0421,0.0419,13.468,776.0,0.0606485383350027,2.6092460669114166,169.37225332982587,0.0,14
18,2021-01-07,Orelia,ADVICE,10.0,Anketell,23.3,34.1,0.0,-4.0,16.0,45.0,49.0,0.0,0.4927,0.0356,0.1259,0.0297,11.203,783.0,0.0137004700393885,5.248639082330716,183.1255326236011,0.0,14
19,2021-01-07,Postans,ADVICE,10.0,Anketell,23.3,34.1,0.0,-4.0,16.0,45.0,49.0,0.0,0.2278,0.0401,0.0825,0.0297,11.124,789.0,-0.0904034976533865,5.405818413585767,208.47040263218952,0.0,14
20,2021-01-07,The Spectacles,ADVICE,10.0,Anketell,23.3,34.1,0.0,-4.0,16.0,45.0,49.0,0.0,0.4984,0.1008,0.2069,0.0297,10.807,789.0,0.0866386573386579,3.763588406709642,148.27166388861653,0.0,14
21,2021-01-07,Hope Valley,ADVICE,10.0,Anketell,23.3,34.1,0.0,-4.0,16.0,45.0,49.0,0.0,0.2222,0.0501,0.181,0.0297,11.006,789.0,-0.0140203097641783,3.563023305833372,206.08202065155857,0.0,14
22,2021-01-07,Mundaring,ADVICE,10.0,Mundaring,21.8,34.6,0.0,-2.0,16.0,45.0,51.0,1.0,0.5544,0.0993,0.2172,0.0254,9.486,772.0,0.0690620145290402,5.552548212551451,154.6221968182976,0.58,14
23,2021-01-07,Kwinana Beach,ADVICE,10.0,Garden Island Hsf,23.3,34.1,0.0,-4.0,16.0,45.0,49.0,0.0,0.3836,0.0385,0.036,0.0297,11.443,784.0,0.0285761065960928,3.243255383599457,173.4872216715545,0.0,14
24,2021-01-07,Beechina,ADVICE,10.0,Chidlow,22.1,34.9,0.0,-2.0,16.0,45.0,51.0,1.0,0.5955,0.0528,0.2727,0.023,9.387,792.0,0.0286726862720383,5.26980718971884,175.8986673480789,0.29,14
25,2021-01-07,Yanchep,WATCH AND ACT,5.0,Tamala Park (Mindarie),23.6,34.7,0.0,-3.0,16.0,45.0,49.0,0.0,0.398,0.0345,0.0374,0.0306,14.526,790.0,-0.0168088038716108,3.8603612314356446,189.0893838022088,0.0,14
26,2021-01-07,Naval Base,ADVICE,10.0,Anketell,23.3,34.1,0.0,-4.0,16.0,45.0,49.0,0.0,0.6786,0.0286,0.0863,0.0312,11.163,782.0,0.0258202829565329,5.971109122404065,171.43865684351445,0.0,14
27,2021-01-09,Yanchep,ADVICE,16.0,Tamala Park (Mindarie),21.2,32.9,0.0,-1.0,15.0,202.5,39.0,5.0,0.398,0.0345,0.0374,0.0298,37.171,791.0,-0.0168088038716108,3.8603612314356446,189.0893838022088,0.0,14
28,2021-01-10,Beechina,ADVICE,10.0,Chidlow,14.8,28.2,0.0,-1.0,17.0,225.0,48.0,6.0,0.5955,0.0528,0.2727,0.0223,32.403,793.0,0.0286726862720383,5.26980718971884,175.8986673480789,0.29,14
29,2021-01-10,Rockingham,ADVICE,19.0,Garden Island Hsf,16.6,24.7,0.0,-5.0,17.0,247.5,55.0,9.0,0.2872,0.0378,0.0421,0.0401,50.238,780.0,0.0606485383350027,2.6092460669114166,169.37225332982587,0.09,14
30,2021-01-10,Yanchep,ADVICE,15.0,Tamala Park (Mindarie),17.2,25.0,0.0,-3.0,17.0,247.5,53.0,8.0,0.398,0.0345,0.0374,0.0295,56.321,791.0,-0.0168088038716108,3.8603612314356446,189.0893838022088,0.03,14
31,2021-01-10,Port Kennedy,ADVICE,19.0,Hopelands,16.6,24.7,0.0,-5.0,17.0,247.5,55.0,9.0,0.3578,0.0377,0.028,0.0401,49.488,785.0,-0.0287502833568828,3.235342144401342,165.44078174386456,0.09,14
32,2021-01-10,Mundaring,ADVICE,10.0,Mundaring,14.2,28.0,0.0,-2.0,17.0,225.0,48.0,6.0,0.5544,0.0993,0.2172,0.0244,35.977,777.0,0.0690620145290402,5.552548212551451,154.6221968182976,0.6,14
33,2021-01-10,Bullsbrook,WATCH AND ACT,12.0,Pearce Raaf,15.8,26.9,0.0,-2.0,17.0,225.0,51.0,6.0,0.2584,0.0382,0.052,0.026,40.062,796.0,-0.0361136537861959,3.352022683725818,196.7938684470525,0.06,14
34,2021-01-11,Baldivis,ADVICE,21.0,Hopelands,18.8,27.8,0.0,-5.0,16.0,247.5,47.0,10.0,0.4103,0.0504,0.0624,0.0296,23.69,788.0,-0.0366033114462484,4.081868766082117,160.71225247239445,0.1,14
35,2021-01-11,Rockingham,ADVICE,21.0,Garden Island Hsf,18.8,27.8,0.0,-5.0,16.0,247.5,47.0,10.0,0.2839,0.0377,0.043,0.0396,26.202,781.0,0.0606485383350027,2.6092460669114166,169.37225332982587,0.1,14
36,2021-01-12,Bibra Lake,EMERGENCY WARNING,13.0,Jandakot Aero,17.4,26.7,0.0,-6.0,15.0,247.5,61.0,8.0,0.6067,0.0391,0.1329,0.0296,34.878,778.0,0.0932641556518626,5.5891941976386095,148.83284872718525,0.13,14
37,2021-01-12,Banjup,EMERGENCY WARNING,16.0,Forrestdale,15.4,30.4,0.0,-4.0,15.0,247.5,52.0,8.0,0.5772,0.0558,0.1979,0.0255,29.311,792.0,0.0465579559639107,2.491610344999828,174.19147442382422,0.45,14
38,2021-01-12,Aubin Grove,EMERGENCY WARNING,16.0,Jandakot Aero,16.9,26.7,0.0,-6.0,15.0,247.5,61.0,8.0,-0.0095,0.0343,0.0266,0.0296,30.947,791.0,-0.0593560297595667,4.491385802326832,175.3800345029002,0.1,14
39,2021-01-12,Yanchep,ADVICE,15.0,Tamala Park (Mindarie),17.7,27.6,0.0,-4.0,15.0,247.5,58.0,7.0,0.3817,0.0343,0.0378,0.0288,39.892,791.0,-0.0168088038716108,3.8603612314356446,189.0893838022088,0.04,14
40,2021-01-12,Rockingham,ADVICE,10.0,Garden Island Hsf,16.9,26.7,0.0,-6.0,15.0,247.5,61.0,8.0,0.2839,0.0373,0.0434,0.039,36.143,782.0,0.0606485383350027,2.6092460669114166,169.37225332982587,0.1,14
41,2021-01-12,Baldivis,ADVICE,10.0,Hopelands,16.9,26.7,0.0,-6.0,15.0,247.5,61.0,8.0,0.4103,0.0498,0.0622,0.0291,33.008,788.0,-0.0366033114462484,4.081868766082117,160.71225247239445,0.1,14
42,2021-01-12,Atwell,EMERGENCY WARNING,16.0,Jandakot Aero,16.9,26.7,0.0,-6.0,15.0,247.5,61.0,8.0,0.3978,0.0342,0.0432,0.0255,30.427,792.0,-0.0107280166683004,3.563841560417771,177.3228097480249,0.1,14
43,2021-01-13,Rockingham,ADVICE,10.0,Garden Island Hsf,16.7,29.4,0.0,-5.0,17.0,337.5,51.0,23.0,0.2839,0.0373,0.0434,0.0384,28.327,783.0,0.0606485383350027,2.6092460669114166,169.37225332982587,0.1,14
44,2021-01-13,Banjup,ADVICE,10.0,Forrestdale,14.9,30.9,0.0,-3.0,17.0,337.5,55.0,23.0,0.5772,0.0558,0.1979,0.0251,22.842,792.0,0.0465579559639107,2.491610344999828,174.19147442382422,0.45,14
45,2021-01-13,Baldivis,ADVICE,10.0,Hopelands,16.7,29.4,0.0,-5.0,17.0,337.5,51.0,23.0,0.4103,0.0498,0.0622,0.0287,25.561,789.0,-0.0366033114462484,4.081868766082117,160.71225247239445,0.1,14
46,2021-01-13,Aubin Grove,ADVICE,10.0,Jandakot Aero,16.7,29.4,0.0,-5.0,17.0,337.5,51.0,23.0,-0.0095,0.0343,0.0266,0.0291,23.787,791.0,-0.0593560297595667,4.491385802326832,175.3800345029002,0.1,14
47,2021-01-13,Yanchep,ADVICE,15.0,Tamala Park (Mindarie),17.5,30.4,0.0,-4.0,17.0,337.5,52.0,23.0,0.3817,0.0343,0.0378,0.0284,35.416,791.0,-0.0168088038716108,3.8603612314356446,189.0893838022088,0.04,14
48,2021-01-14,Aubin Grove,ADVICE,10.0,Jandakot Aero,17.3,30.9,0.0,-5.0,17.0,337.5,56.0,23.0,-0.0095,0.0343,0.0266,0.0285,23.392,791.0,-0.0593560297595667,4.491385802326832,175.3800345029002,0.1,14
49,2021-01-14,Rockingham,WATCH AND ACT,22.0,Garden Island Hsf,17.3,30.9,0.0,-5.0,17.0,337.5,56.0,23.0,0.2839,0.0373,0.0434,0.0376,25.209,783.0,0.0606485383350027,2.6092460669114166,169.37225332982587,0.1,14
50,2021-01-14,Banjup,ADVICE,10.0,Forrestdale,15.5,31.7,0.0,-3.0,17.0,0.0,61.0,23.0,0.5772,0.0558,0.1979,0.0247,22.881,792.0,0.0465579559639107,2.491610344999828,174.19147442382422,0.45,14
51,2021-01-18,Oakford,WATCH AND ACT,13.0,Anketell,23.7,31.9,0.0,-2.0,18.0,45.0,51.0,2.0,0.2709,0.1433,0.0582,0.0239,20.321,794.0,-0.0745897931331996,3.5963553565737585,179.85910811087248,0.07,14
52,2021-01-18,Oldbury,WATCH AND ACT,13.0,Anketell,23.7,31.9,0.0,-2.0,18.0,45.0,51.0,2.0,0.4989,0.0675,0.1544,0.0239,20.244,795.0,-0.0263408746375207,3.253674523559165,173.11448766113432,0.07,14
53,2021-01-18,Jarrahdale,WATCH AND ACT,13.0,Jarrahdale,23.7,31.9,0.0,-2.0,18.0,45.0,51.0,2.0,0.6433,0.0524,0.4959,0.1285,19.557,741.0,0.1555574192685334,6.2871375595838455,151.71022320265703,0.07,14
54,2021-01-18,Casuarina,WATCH AND ACT,13.0,Anketell,24.7,30.3,1.0,-3.0,18.0,45.0,50.0,2.0,0.5299,0.0443,0.2514,0.0239,20.582,793.0,0.0388468192216797,2.317715610557508,167.82743718040345,0.1,14
55,2021-01-18,Serpentine,WATCH AND ACT,13.0,Serpentine,23.7,31.9,0.0,-2.0,18.0,45.0,51.0,2.0,0.131,0.1474,0.0894,0.1112,19.818,796.0,0.0889855048341828,2.935981629077583,167.71615890130033,0.07,14
56,2021-01-18,Anketell,WATCH AND ACT,13.0,Anketell,24.7,30.3,1.0,-3.0,18.0,45.0,50.0,2.0,0.6788,0.0505,0.2174,0.0239,20.48,790.0,-0.044595962950042,2.862095179589564,179.35393712597678,0.1,14
57,2021-01-19,Serpentine,ADVICE,11.0,Serpentine,21.0,35.0,0.0,-2.0,18.0,157.5,43.0,6.0,0.131,0.1474,0.0894,0.1112,19.65,795.0,0.0889855048341828,2.935981629077583,167.71615890130033,0.55,14
58,2021-01-19,Casuarina,ADVICE,11.0,Anketell,21.8,32.0,0.0,-2.0,18.0,180.0,43.0,6.0,0.5299,0.0443,0.2514,0.0239,20.021,787.0,0.0388468192216797,2.317715610557508,167.82743718040345,0.85,14
59,2021-01-19,Anketell,ADVICE,11.0,Anketell,21.8,32.0,0.0,-2.0,18.0,180.0,43.0,6.0,0.6788,0.0505,0.2174,0.0239,19.989,782.0,-0.044595962950042,2.862095179589564,179.35393712597678,0.85,14
60,2021-01-19,Jarrahdale,ADVICE,11.0,Jarrahdale,21.0,35.0,0.0,-2.0,18.0,157.5,43.0,6.0,0.6433,0.0524,0.4959,0.1286,19.645,741.0,0.1555574192685334,6.2871375595838455,151.71022320265703,0.55,14
61,2021-01-19,Oldbury,ADVICE,11.0,Anketell,21.0,35.0,0.0,-2.0,18.0,157.5,43.0,6.0,0.4989,0.0675,0.1544,0.0239,19.566,792.0,-0.0263408746375207,3.253674523559165,173.11448766113432,0.55,14
62,2021-01-19,Oakford,ADVICE,11.0,Anketell,21.0,35.0,0.0,-2.0,18.0,157.5,43.0,6.0,0.2709,0.1433,0.0582,0.0239,19.644,790.0,-0.0745897931331996,3.5963553565737585,179.85910811087248,0.55,14
63,2021-01-20,Oldbury,ADVICE,11.0,Anketell,21.6,30.2,0.0,-3.0,15.0,202.5,40.0,6.0,0.4989,0.0675,0.1544,0.0238,44.079,792.0,-0.0263408746375207,3.253674523559165,173.11448766113432,0.8,14
64,2021-01-20,Anketell,ADVICE,11.0,Anketell,22.3,27.8,0.0,-3.0,15.0,225.0,42.0,6.0,0.6788,0.0505,0.2174,0.0238,46.332,783.0,-0.044595962950042,2.862095179589564,179.35393712597678,1.13,14
65,2021-01-20,Oakford,ADVICE,11.0,Anketell,21.6,30.2,0.0,-3.0,15.0,202.5,40.0,6.0,0.2709,0.1433,0.0582,0.0238,44.021,790.0,-0.0745897931331996,3.5963553565737585,179.85910811087248,0.8,14
66,2021-01-20,Jarrahdale,ADVICE,11.0,Jarrahdale,21.6,30.2,0.0,-3.0,15.0,202.5,40.0,6.0,0.6433,0.0524,0.4959,0.1286,37.299,742.0,0.1555574192685334,6.2871375595838455,151.71022320265703,0.8,14
67,2021-01-20,Serpentine,ADVICE,11.0,Serpentine,21.6,30.2,0.0,-3.0,15.0,202.5,40.0,6.0,0.131,0.1474,0.0894,0.1112,40.586,795.0,0.0889855048341828,2.935981629077583,167.71615890130033,0.8,14
68,2021-01-20,Casuarina,ADVICE,11.0,Anketell,22.3,27.8,0.0,-3.0,15.0,225.0,42.0,6.0,0.5299,0.0443,0.2514,0.0238,46.141,787.0,0.0388468192216797,2.317715610557508,167.82743718040345,1.13,14
69,2021-01-23,Casuarina,ADVICE,16.0,Anketell,18.3,24.5,0.0,-3.0,16.0,225.0,48.0,4.0,0.4829,0.0435,0.2458,0.0234,52.36,789.0,0.0388468192216797,2.317715610557508,167.82743718040345,1.21,14
70,2021-01-23,Serpentine,ADVICE,16.0,Serpentine,15.7,27.2,0.0,-2.0,16.0,202.5,49.0,6.0,0.1102,0.1394,0.0957,0.1105,47.623,795.0,0.0889855048341828,2.935981629077583,167.71615890130033,0.9,14
71,2021-01-23,Jarrahdale,ADVICE,16.0,Jarrahdale,15.7,27.2,0.0,-2.0,16.0,202.5,49.0,6.0,0.588,0.0496,0.522,0.1283,44.432,748.0,0.1555574192685334,6.2871375595838455,151.71022320265703,0.9,14
72,2021-01-23,Oakford,ADVICE,16.0,Anketell,15.7,27.2,0.0,-2.0,16.0,202.5,49.0,6.0,0.264,0.1363,0.0604,0.0234,50.073,792.0,-0.0745897931331996,3.5963553565737585,179.85910811087248,0.9,14
73,2021-01-23,Oldbury,ADVICE,16.0,Anketell,15.7,27.2,0.0,-2.0,16.0,202.5,49.0,6.0,0.4978,0.0661,0.154,0.0234,50.532,794.0,-0.0263408746375207,3.253674523559165,173.11448766113432,0.9,14
74,2021-01-23,Anketell,ADVICE,16.0,Anketell,18.3,24.5,0.0,-3.0,16.0,225.0,48.0,4.0,0.6788,0.0496,0.206,0.0234,52.317,785.0,-0.044595962950042,2.862095179589564,179.35393712597678,1.21,14
75,2021-01-24,Anketell,ADVICE,15.0,Anketell,18.3,24.0,1.0,-4.0,16.0,225.0,44.0,4.0,0.6788,0.0496,0.206,0.0233,43.152,785.0,-0.044595962950042,2.862095179589564,179.35393712597678,1.13,14
76,2021-01-24,Oldbury,ADVICE,15.0,Anketell,16.1,24.3,1.0,-2.0,16.0,225.0,46.0,4.0,0.4978,0.0661,0.154,0.0233,42.929,794.0,-0.0263408746375207,3.253674523559165,173.11448766113432,0.85,14
77,2021-01-24,Casuarina,ADVICE,15.0,Anketell,18.3,24.0,1.0,-4.0,16.0,225.0,44.0,4.0,0.4829,0.0435,0.2458,0.0233,43.254,789.0,0.0388468192216797,2.317715610557508,167.82743718040345,1.13,14
78,2021-01-24,Jarrahdale,ADVICE,15.0,Jarrahdale,16.1,24.3,1.0,-2.0,16.0,225.0,46.0,4.0,0.588,0.0496,0.522,0.1282,42.119,749.0,0.1555574192685334,6.2871375595838455,151.71022320265703,0.85,14
79,2021-01-24,Oakford,ADVICE,15.0,Anketell,16.1,24.3,1.0,-2.0,16.0,225.0,46.0,4.0,0.264,0.1363,0.0604,0.0233,42.631,792.0,-0.0745897931331996,3.5963553565737585,179.85910811087248,0.85,14
80,2021-01-24,Serpentine,ADVICE,15.0,Serpentine,16.1,24.3,1.0,-2.0,16.0,225.0,46.0,4.0,0.1102,0.1394,0.0957,0.1103,42.78,795.0,0.0889855048341828,2.935981629077583,167.71615890130033,0.85,14
81,2021-01-26,Casuarina,ADVICE,10.0,Anketell,16.6,23.5,0.0,-4.0,17.0,225.0,48.0,7.0,0.5057,0.0435,0.2458,0.0228,42.331,789.0,0.0388468192216797,2.317715610557508,167.82743718040345,1.9,14
82,2021-01-26,Jarrahdale,ADVICE,10.0,Jarrahdale,12.9,25.4,0.0,-2.0,17.0,225.0,49.0,8.0,0.6501,0.0496,0.522,0.1279,37.009,750.0,0.1555574192685334,6.2871375595838455,151.71022320265703,1.56,14
83,2021-01-26,Anketell,ADVICE,10.0,Anketell,16.6,23.5,0.0,-4.0,17.0,225.0,48.0,7.0,0.6788,0.0496,0.206,0.0228,42.011,785.0,-0.044595962950042,2.862095179589564,179.35393712597678,1.9,14
84,2021-01-26,Oldbury,ADVICE,10.0,Anketell,12.9,25.4,0.0,-2.0,17.0,225.0,49.0,8.0,0.5214,0.0661,0.154,0.0228,41.27,794.0,-0.0263408746375207,3.253674523559165,173.11448766113432,1.56,14
85,2021-01-26,Serpentine,ADVICE,10.0,Serpentine,12.9,25.4,0.0,-2.0,17.0,225.0,49.0,8.0,0.1787,0.1394,0.0957,0.11,39.821,795.0,0.0889855048341828,2.935981629077583,167.71615890130033,1.56,14
86,2021-01-26,Oakford,ADVICE,10.0,Anketell,12.9,25.4,0.0,-2.0,17.0,225.0,49.0,8.0,0.2616,0.1363,0.0604,0.0228,40.481,792.0,-0.0745897931331996,3.5963553565737585,179.85910811087248,1.56,14
87,2021-01-27,Coogee,WATCH AND ACT,12.0,Jandakot Aero,16.0,23.7,0.0,-6.0,16.0,247.5,51.0,10.0,0.1524,0.0428,0.074,0.0252,38.273,785.0,0.0066492579495047,4.37497597465999,218.4362810662849,2.17,14
88,2021-01-27,Oakford,ADVICE,11.0,Anketell,13.2,25.4,0.0,-2.0,16.0,247.5,41.0,9.0,0.2616,0.1312,0.0632,0.0226,33.284,792.0,-0.0745897931331996,3.5963553565737585,179.85910811087248,1.56,14
89,2021-01-27,Casuarina,ADVICE,11.0,Anketell,15.3,24.0,0.0,-6.0,16.0,247.5,50.0,10.0,0.5057,0.043,0.2432,0.0226,33.919,789.0,0.0388468192216797,2.317715610557508,167.82743718040345,1.94,14
90,2021-01-27,Anketell,ADVICE,11.0,Anketell,15.3,24.0,0.0,-6.0,16.0,247.5,50.0,10.0,0.6788,0.0496,0.1903,0.0226,34.312,785.0,-0.044595962950042,2.862095179589564,179.35393712597678,1.94,14
91,2021-01-27,Jarrahdale,ADVICE,11.0,Jarrahdale,13.2,25.4,0.0,-2.0,16.0,247.5,41.0,9.0,0.6501,0.0486,0.5267,0.1279,29.881,750.0,0.1555574192685334,6.2871375595838455,151.71022320265703,1.56,14
92,2021-01-27,Serpentine,ADVICE,11.0,Serpentine,13.2,25.4,0.0,-2.0,16.0,247.5,41.0,9.0,0.1787,0.1354,0.098,0.1099,30.812,795.0,0.0889855048341828,2.935981629077583,167.71615890130033,1.56,14
93,2021-01-27,North Coogee,WATCH AND ACT,12.0,Jandakot Aero,16.0,23.7,0.0,-6.0,16.0,247.5,51.0,10.0,0.4516,0.0402,0.0803,0.0311,38.519,758.0,-0.0298332872680002,3.4807312214967445,215.81360813556205,2.17,14
94,2021-01-27,Spearwood,WATCH AND ACT,12.0,Jandakot Aero,16.0,23.7,0.0,-6.0,16.0,247.5,51.0,10.0,0.2822,0.0424,0.0406,0.0252,38.511,785.0,0.0108524804368987,5.547055567088782,201.9903530741144,2.17,14
95,2021-01-27,Oldbury,ADVICE,11.0,Anketell,13.2,25.4,0.0,-2.0,16.0,247.5,41.0,9.0,0.5214,0.0647,0.1545,0.0226,32.77,794.0,-0.0263408746375207,3.253674523559165,173.11448766113432,1.56,14
96,2021-01-27,Hamilton Hill,WATCH AND ACT,12.0,Jandakot Aero,16.0,23.7,0.0,-6.0,16.0,247.5,51.0,10.0,0.2456,0.0373,0.0318,0.0249,38.558,784.0,-0.0051804346060687,4.198236513326129,187.23619273525435,2.17,14
97,2021-01-29,Anketell,ADVICE,10.0,Anketell,19.6,30.9,0.0,-4.0,16.0,337.5,49.0,21.0,0.6788,0.0496,0.1903,0.0221,13.387,787.0,-0.044595962950042,2.862095179589564,179.35393712597678,2.18,14
98,2021-01-29,Casuarina,ADVICE,10.0,Anketell,19.6,30.9,0.0,-4.0,16.0,337.5,49.0,21.0,0.5057,0.043,0.2432,0.0221,13.678,791.0,0.0388468192216797,2.317715610557508,167.82743718040345,2.18,14
99,2021-01-29,Oakford,ADVICE,10.0,Anketell,17.8,32.5,0.0,-3.0,16.0,337.5,50.0,0.0,0.2616,0.1312,0.0632,0.0221,12.847,793.0,-0.0745897931331996,3.5963553565737585,179.85910811087248,1.56,14
100,2021-01-29,Jarrahdale,ADVICE,10.0,Jarrahdale,17.8,32.5,0.0,-3.0,16.0,337.5,50.0,0.0,0.6501,0.0486,0.5267,0.1279,13.927,753.0,0.1555574192685334,6.2871375595838455,151.71022320265703,1.56,14
101,2021-01-29,Yangebup,ADVICE,23.0,Jandakot Aero,20.2,31.2,0.0,-4.0,16.0,0.0,49.0,21.0,0.3985,0.0301,0.0306,0.0244,16.786,781.0,0.0211026624419267,4.381026880955767,163.17961713684934,2.41,14
102,2021-01-29,Oldbury,ADVICE,10.0,Anketell,17.8,32.5,0.0,-3.0,16.0,337.5,50.0,0.0,0.5214,0.0647,0.1545,0.0221,13.154,794.0,-0.0263408746375207,3.253674523559165,173.11448766113432,1.56,14
103,2021-01-29,Serpentine,ADVICE,10.0,Serpentine,17.8,32.5,0.0,-3.0,16.0,337.5,50.0,0.0,0.1787,0.1354,0.098,0.1099,14.085,795.0,0.0889855048341828,2.935981629077583,167.71615890130033,1.56,14
104,2021-01-30,Oldbury,ADVICE,15.0,Anketell,18.7,33.4,0.0,-2.0,16.0,0.0,52.0,0.0,0.5214,0.0647,0.1545,0.0219,11.792,794.0,-0.0263408746375207,3.253674523559165,173.11448766113432,1.56,14
105,2021-01-30,Oakford,ADVICE,15.0,Anketell,18.7,33.4,0.0,-2.0,16.0,0.0,52.0,0.0,0.2616,0.1312,0.0632,0.0219,11.585,793.0,-0.0745897931331996,3.5963553565737585,179.85910811087248,1.56,14
106,2021-01-30,Anketell,ADVICE,15.0,Anketell,20.7,31.5,0.0,-3.0,16.0,0.0,49.0,0.0,0.6788,0.0496,0.1903,0.0219,12.312,788.0,-0.044595962950042,2.862095179589564,179.35393712597678,2.18,14
107,2021-01-30,Serpentine,ADVICE,15.0,Serpentine,18.7,33.4,0.0,-2.0,16.0,0.0,52.0,0.0,0.1787,0.1354,0.098,0.1099,12.474,795.0,0.0889855048341828,2.935981629077583,167.71615890130033,1.56,14
108,2021-01-30,Jarrahdale,ADVICE,15.0,Jarrahdale,18.7,33.4,0.0,-2.0,16.0,0.0,52.0,0.0,0.6501,0.0486,0.5267,0.128,12.373,755.0,0.1555574192685334,6.2871375595838455,151.71022320265703,1.56,14
109,2021-01-30,Casuarina,ADVICE,15.0,Anketell,20.7,31.5,0.0,-3.0,16.0,0.0,49.0,0.0,0.5057,0.043,0.2432,0.0219,12.538,792.0,0.0388468192216797,2.317715610557508,167.82743718040345,2.18,14
